Stanovanjske razmere po: STATISTIÈNA REGIJA, LETO , STANOVANJSKE RAZMERE;;;
;;;
Pomurska;;;
 ; ;Težave s hrupom;14
 ;2017;;
 ; ;Težave s hrupom;11
Zasavska;;;
 ;2008;;
 ; ;Težave s hrupom;22
 ;2009;;
 ; ;Težave s hrupom;23
 ;2010;;
 ; ;Težave s hrupom;26
 ;2011;;
 ; ;Težave s hrupom;26
 ;2012;;
 ; ;Težave s hrupom;18
 ;2013;;
 ; ;Težave s hrupom;10
 ;2014;;
 ; ;Težave s hrupom;17
 ;2015;;
 ; ;Težave s hrupom;15
 ;2016;;
 ; ;Težave s hrupom;20
 ;2017;;
 ; ;Težave s hrupom;18
Posavska;;;
 ;2008;;
 ; ;Težave s hrupom;15
 ;2009;;
 ; ;Težave s hrupom;13
 ;2010;;
 ; ;Težave s hrupom;10
 ;2011;;
 ; ;Težave s hrupom;12
 ;2012;;
 ; ;Težave s hrupom;12
 ;2013;;
 ; ;Težave s hrupom;5
 ;2014;;
 ; ;Težave s hrupom;8
 ;2015;;
 ; ;Težave s hrupom;12
 ;2016;;
 ; ;Težave s hrupom;15
 ;2017;;
 ; ;Težave s hrupom;16
Jugovzhodna Slovenija;;;
 ;2008;;
 ; ;Težave s hrupom;17
 ;2009;;
 ; ;Težave s hrupom;20
 ;2010;;
 ; ;Težave s hrupom;17
 ;2011;;
 ; ;Težave s hrupom;14
 ;2012;;
 ; ;Težave s hrupom;14
 ;2013;;
 ; ;Težave s hrupom;15
 ;2014;;
 ; ;Težave s hrupom;12
 ;2015;;
 ; ;Težave s hrupom;13
 ;2016;;
 ; ;Težave s hrupom;13
 ;2017;;
 ; ;Težave s hrupom;9
Osrednjeslovenska;;;
 ;2008;;
 ; ;Težave s hrupom;24
 ;2009;;
 ; ;Težave s hrupom;21
 ;2010;;
 ; ;Težave s hrupom;21
 ;2011;;
 ; ;Težave s hrupom;21
 ;2012;;
 ; ;Težave s hrupom;18
 ;2013;;
 ; ;Težave s hrupom;16
 ;2014;;
 ; ;Težave s hrupom;16
 ;2015;;
 ; ;Težave s hrupom;15
 ;2016;;
 ; ;Težave s hrupom;18
 ;2017;;
 ; ;Težave s hrupom;17
Gorenjska;;;
 ;2008;;
 ; ;Težave s hrupom;19
 ;2009;;
 ; ;Težave s hrupom;17
 ;2010;;
 ; ;Težave s hrupom;16
 ;2011;;
 ; ;Težave s hrupom;19
 ;2012;;
 ; ;Težave s hrupom;11
 ;2013;;
 ; ;Težave s hrupom;14
 ;2014;;
 ; ;Težave s hrupom;13
 ;2015;;
 ; ;Težave s hrupom;16
 ;2016;;
 ; ;Težave s hrupom;12
 ;2017;;
 ; ;Težave s hrupom;14
Primorsko-notranjska;;;
 ;2008;;
 ; ;Težave s hrupom;15
 ;2009;;
 ; ;Težave s hrupom;16
 ;2010;;
 ; ;Težave s hrupom;22
 ;2011;;
 ; ;Težave s hrupom;25
 ;2012;;
 ; ;Težave s hrupom;14
 ;2013;;
 ; ;Težave s hrupom;14
 ;2014;;
 ; ;Težave s hrupom;16
 ;2015;;
 ; ;Težave s hrupom;11
 ;2016;;
 ; ;Težave s hrupom;16
 ;2017;;
 ; ;Težave s hrupom;18
Goriška;;;
 ;2008;;
 ; ;Težave s hrupom;14
 ;2009;;
 ; ;Težave s hrupom;16
 ;2010;;
 ; ;Težave s hrupom;15
 ;2011;;
 ; ;Težave s hrupom;13
 ;2012;;
 ; ;Težave s hrupom;14
 ;2013;;
 ; ;Težave s hrupom;10
 ;2014;;
 ; ;Težave s hrupom;11
 ;2015;;
 ; ;Težave s hrupom;11
 ;2016;;
 ; ;Težave s hrupom;11
 ;2017;;
 ; ;Težave s hrupom;10
;;;
Vir: Statistièni urad Republike Slovenije. ;;;
;;;
Povezane vsebine: ;;;
- (seznam ;;;
HREF=http://www.stat.si/StatWeb/Common/PrikaziDokument.ashx?IdDatotek-;;;
e=8291 target=_blank) Metodološka pojasnila ;;;
;;;
Podatki so teritorialno razvršèeni po Klasifikaciji statistiènih ;;;
teritorialnih enot v Evropski uniji (The Classification  of ;;;
Territorial Units for Statistics) – NUTS ((seznam ;;;
HREF=http://www.stat.si/StatWeb/glavnanavigacija/metode-in-klasifikac-;;;
ije/klasifikacije TARGET=_blank) opis in pojasnila), raven NUTS 3. ;;;
Podatki o spremembah posameznih statistiènih regij so dostopni tudi ;;;
na (seznam HREF=http://www.stat.si/dokument/8484 TARGET=_blank) ;;;
povezavi.;;;
;;;
Rezultati statistiènega raziskovanja SILC izhajajo iz ankete, ;;;
izvedene v zaèetku posameznega leta, in iz registrov ter ;;;
administrativnih virov, ki se veèinoma nanašajo na leto pred izvedbo ;;;
ankete.;;;
;;;
Zaradi zaokroževanja se vsote vèasih ne ujemajo.;;;
;;;
Delež gospodinjstev, ki imajo težave s hrupom sosedov ali hrupom z ;;;
ulice (promet, tovarne, podjetja itd.).;;;
